year,month,day,title,links,year_gregorian,month_gregorian,day_gregorian,event_link,event_link_english,title_english,سیاست,اجتماعی,حوادث طبیعی,هنر,علم,ایران,ورزشی
893,5,31,وقوع جنگ چالدران در دشت چالدران (در شمال آذربایجان غربی) و شکست سپاه قزلباش ایران به فرماندهی شاه اسماعیل یکم صفوی از ارتش عثمانی به فرماندهی سلطان سلیم یکم,"[{'text': 'آذر', 'url': 'https://fa.wikipedia.org/wiki/%D8%A2%D8%B0%D8%B1'}, {'text': 'آذربایجان غربی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D8%AA%D8%A7%D9%86_%D8%A2%D8%B0%D8%B1%D8%A8%D8%A7%DB%8C%D8%AC%D8%A7%D9%86_%D8%BA%D8%B1%D8%A8%DB%8C'}, {'text': 'جنگ چالدران', 'url': 'https://fa.wikipedia.org/wiki/%D8%AC%D9%86%DA%AF_%DA%86%D8%A7%D9%84%D8%AF%D8%B1%D8%A7%D9%86'}, {'text': 'سلطان سلیم یکم', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D9%84%DB%8C%D9%85_%DB%8C%DA%A9%D9%85'}, {'text': 'شاه اسماعیل یکم', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D8%A7%D9%87_%D8%A7%D8%B3%D9%85%D8%A7%D8%B9%DB%8C%D9%84_%DB%8C%DA%A9%D9%85'}, {'text': 'عثمانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%85%D9%BE%D8%B1%D8%A7%D8%AA%D9%88%D8%B1%DB%8C_%D8%B9%D8%AB%D9%85%D8%A7%D9%86%DB%8C'}, {'text': 'قزلباش', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%D8%B2%D9%84%D8%A8%D8%A7%D8%B4'}]",1514,8,23,https://fa.wikipedia.org/wiki/%D8%A7%D8%B3%D8%AA%D8%A7%D9%86_%D8%A2%D8%B0%D8%B1%D8%A8%D8%A7%DB%8C%D8%AC%D8%A7%D9%86_%D8%BA%D8%B1%D8%A8%DB%8C,https://en.wikipedia.org/wiki/West_Azerbaijan_province,West Azerbaijan province,0.8199761509895325,0.8181715607643127,0.8180147409439087,0.8172038197517395,0.8163884878158569,0.8153324723243713,0.7964969277381897
894,7,22,تصرف جزیره‌های راهبردی دریای پارس توسط نیروی دریایی پرتغال به فرماندهی آلفونس دالبوکرکی,"[{'text': 'دریای پارس', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D9%84%DB%8C%D8%AC_%D9%81%D8%A7%D8%B1%D8%B3'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}]",1515,10,15,https://fa.wikipedia.org/wiki/%D8%AE%D9%84%DB%8C%D8%AC_%D9%81%D8%A7%D8%B1%D8%B3,https://en.wikipedia.org/wiki/Persian_Gulf,Persian Gulf,0.8390119075775146,0.8386586904525757,0.8368501663208008,0.8358893394470215,0.8346560001373291,0.8343520164489746,0.8329633474349976
907,7,2,نبرد جام,"[{'text': 'نبرد جام', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D8%A8%D8%B1%D8%AF_%D8%AC%D8%A7%D9%85'}]",1528,9,24,https://fa.wikipedia.org/wiki/%D9%86%D8%A8%D8%B1%D8%AF_%D8%AC%D8%A7%D9%85,<No English page found>,Cup battle,0.8102188110351562,0.8084827065467834,0.8045446872711182,0.799019455909729,0.7983354330062866,0.7930087447166443,0.5316163301467896
908,6,30,عقب‌نشینی ارتش عثمانی از وین، نیروی عثمانی به سبب بدی هوا و شیوع بیماری میان سربازانش از محاصره وین دست کشید. این محاصره ۹ سال طول کشید. (۲۱ سپتامبر ۱۵۲۹),"[{'text': 'ارتش', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B1%D8%AA%D8%B4'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'سال', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D9%84'}, {'text': 'عثمانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%85%D9%BE%D8%B1%D8%A7%D8%AA%D9%88%D8%B1%DB%8C_%D8%B9%D8%AB%D9%85%D8%A7%D9%86%DB%8C'}, {'text': 'وین', 'url': 'https://fa.wikipedia.org/wiki/%D9%88%DB%8C%D9%86'}, {'text': '۲۱ سپتامبر', 'url': 'https://fa.wikipedia.org/wiki/%DB%B2%DB%B1_%D8%B3%D9%BE%D8%AA%D8%A7%D9%85%D8%A8%D8%B1'}]",1529,9,21,https://fa.wikipedia.org/wiki/%DB%B2%DB%B1_%D8%B3%D9%BE%D8%AA%D8%A7%D9%85%D8%A8%D8%B1,https://en.wikipedia.org/wiki/September_21,September 21,0.8424365520477295,0.8413565754890442,0.8407941460609436,0.836906909942627,0.8365463018417358,0.8343034982681274,0.8325547575950623
964,7,30,اعزام شدن حمزه میرزای صفوی، با لشکریان محلی اصفهان، فارس، یزد و کرمان، به سمت مرزهای شمالی، برای جنگ با عثمانی,"[{'text': 'اصفهان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86'}, {'text': 'حمزه میرزای صفوی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AD%D9%85%D8%B2%D9%87_%D9%85%DB%8C%D8%B1%D8%B2%D8%A7'}, {'text': 'عثمانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%85%D9%BE%D8%B1%D8%A7%D8%AA%D9%88%D8%B1%DB%8C_%D8%B9%D8%AB%D9%85%D8%A7%D9%86%DB%8C'}, {'text': 'لشکریان', 'url': 'https://fa.wikipedia.org/wiki/%D9%84%D8%B4%DA%A9%D8%B1%DB%8C%D8%A7%D9%86'}, {'text': 'کرمان', 'url': 'https://fa.wikipedia.org/wiki/%DA%A9%D8%B1%D9%85%D8%A7%D9%86'}, {'text': 'یزد', 'url': 'https://fa.wikipedia.org/wiki/%DB%8C%D8%B2%D8%AF'}]",1585,10,22,https://fa.wikipedia.org/wiki/%D8%AD%D9%85%D8%B2%D9%87_%D9%85%DB%8C%D8%B1%D8%B2%D8%A7,https://en.wikipedia.org/wiki/Hamza_Mirza,Hamza Mirza,0.8185145854949951,0.8118690848350525,0.8083939552307129,0.8062347173690796,0.8027166724205017,0.8013153076171875,0.7823711633682251
969,2,31,منعقد شدن عهدنامه فرهاد پاشا در میان دودمان صفوی با امپراتوری عثمانی,"[{'text': 'عهدنامه فرهاد پاشا', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%87%D8%AF%D9%86%D8%A7%D9%85%D9%87_%D9%81%D8%B1%D9%87%D8%A7%D8%AF_%D9%BE%D8%A7%D8%B4%D8%A7'}]",1590,5,21,https://fa.wikipedia.org/wiki/%D8%B9%D9%87%D8%AF%D9%86%D8%A7%D9%85%D9%87_%D9%81%D8%B1%D9%87%D8%A7%D8%AF_%D9%BE%D8%A7%D8%B4%D8%A7,https://en.wikipedia.org/wiki/Treaty_of_Constantinople_(1590),Treaty of Constantinople (1590),0.8269740343093872,0.8246595859527588,0.8230440616607666,0.8228669762611389,0.8226639628410339,0.8139229416847229,0.8122143745422363
973,6,29,ابوریحان بیرونی، همه چیزدان,"[{'text': 'ابوریحان بیرونی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D9%88%D8%B1%DB%8C%D8%AD%D8%A7%D9%86_%D8%A8%DB%8C%D8%B1%D9%88%D9%86%DB%8C'}]",1594,9,20,https://fa.wikipedia.org/wiki/%D8%A7%D8%A8%D9%88%D8%B1%DB%8C%D8%AD%D8%A7%D9%86_%D8%A8%DB%8C%D8%B1%D9%88%D9%86%DB%8C,https://en.wikipedia.org/wiki/Al-Biruni,Al-Biruni,0.822007954120636,0.8214235305786133,0.8151654005050659,0.8143184781074524,0.814163863658905,0.8118520975112915,0.8078711628913879
977,8,21,انتخاب اصفهان به عنوان پایتخت ایران توسط شاه عباس یکم صفوی,"[{'text': 'اصفهان', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86'}, {'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'شاه عباس یکم', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D8%A7%D9%87_%D8%B9%D8%A8%D8%A7%D8%B3_%D8%A8%D8%B2%D8%B1%DA%AF'}]",1598,11,12,https://fa.wikipedia.org/wiki/%D8%B4%D8%A7%D9%87_%D8%B9%D8%A8%D8%A7%D8%B3_%D8%A8%D8%B2%D8%B1%DA%AF,https://en.wikipedia.org/wiki/Abbas_the_Great,Abbas the Great,0.8388074636459351,0.8363586068153381,0.8349691033363342,0.8338592648506165,0.8332716226577759,0.832796573638916,0.8294273614883423
991,8,30,منعقد شدن عهدنامه نصوح پاشا میان امپراتوری صفوی و امپراتوری عثمانی,"[{'text': 'عهدنامه نصوح پاشا', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%87%D8%AF%D9%86%D8%A7%D9%85%D9%87_%D9%86%D8%B5%D9%88%D8%AD_%D9%BE%D8%A7%D8%B4%D8%A7'}]",1612,11,20,https://fa.wikipedia.org/wiki/%D8%B9%D9%87%D8%AF%D9%86%D8%A7%D9%85%D9%87_%D9%86%D8%B5%D9%88%D8%AD_%D9%BE%D8%A7%D8%B4%D8%A7,https://en.wikipedia.org/wiki/Treaty_of_Nasuh_Pasha,Treaty of Nasuh Pasha,0.8233696222305298,0.8219471573829651,0.8216360211372375,0.8215427994728088,0.8212704062461853,0.8189736008644104,0.8177531957626343
997,7,4,بین ایران و امپراتوری عثمانی عهدنامه سراب امضا شد,"[{'text': 'امپراتوری عثمانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%85%D9%BE%D8%B1%D8%A7%D8%AA%D9%88%D8%B1%DB%8C_%D8%B9%D8%AB%D9%85%D8%A7%D9%86%DB%8C'}, {'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'عهدنامه سراب', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%87%D8%AF%D9%86%D8%A7%D9%85%D9%87_%D8%B3%D8%B1%D8%A7%D8%A8'}]",1618,9,26,https://fa.wikipedia.org/wiki/%D8%A7%D9%85%D9%BE%D8%B1%D8%A7%D8%AA%D9%88%D8%B1%DB%8C_%D8%B9%D8%AB%D9%85%D8%A7%D9%86%DB%8C,https://en.wikipedia.org/wiki/Ottoman_Empire,Ottoman Empire,0.8070888519287109,0.8046854734420776,0.803017795085907,0.8029725551605225,0.8015614151954651,0.7986727356910706,0.7909625172615051
1001,2,10,بازپس‌گیری هرمز,"[{'text': 'بازپس\u200cگیری هرمز', 'url': 'https://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D8%B2%D9%BE%D8%B3%E2%80%8C%DA%AF%DB%8C%D8%B1%DB%8C_%D9%87%D8%B1%D9%85%D8%B2'}]",1622,4,30,https://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D8%B2%D9%BE%D8%B3%E2%80%8C%DA%AF%DB%8C%D8%B1%DB%8C_%D9%87%D8%B1%D9%85%D8%B2,https://en.wikipedia.org/wiki/Anglo-Persian_capture_of_Hormuz,Anglo-Persian capture of Hormuz,0.8219026327133179,0.8149353265762329,0.8118195533752441,0.8109761476516724,0.8102697730064392,0.7992947697639465,0.6250485777854919
1001,11,5,فتح بغداد طی نبرد شاه عباس بزرگ با امپراتوری عثمانی,[],1623,1,25,,,Conquest of Baghdad during the battle of King Abbas the Great with the Ottoman Empire,0.8356727361679077,0.8309264779090881,0.8307363986968994,0.8301231861114502,0.8267383575439453,0.8265848755836487,0.8256661891937256
1018,2,27,بین ایران و امپراتوری عثمانی عهدنامه زهاب امضا شد,"[{'text': 'امپراتوری عثمانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%85%D9%BE%D8%B1%D8%A7%D8%AA%D9%88%D8%B1%DB%8C_%D8%B9%D8%AB%D9%85%D8%A7%D9%86%DB%8C'}, {'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'عهدنامه زهاب', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%87%D8%AF%D9%86%D8%A7%D9%85%D9%87_%D8%B2%D9%87%D8%A7%D8%A8'}]",1639,5,17,https://fa.wikipedia.org/wiki/%D8%A7%D9%85%D9%BE%D8%B1%D8%A7%D8%AA%D9%88%D8%B1%DB%8C_%D8%B9%D8%AB%D9%85%D8%A7%D9%86%DB%8C,https://en.wikipedia.org/wiki/Ottoman_Empire,Ottoman Empire,0.8077191114425659,0.806904673576355,0.8045262098312378,0.8044848442077637,0.8029814958572388,0.802322268486023,0.7939491868019104
1046,9,4,شهر شماخی، واقع در شمال منطقه قفقاز، به وسیله یک زلزله شدید ویران شد و ۸۰ هزار نفر در این شهر را به کام مرگ فرستاد.,"[{'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'شماخی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%85%D8%A7%D8%AE%DB%8C'}, {'text': 'قفقاز', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%D9%81%D9%82%D8%A7%D8%B2'}]",1667,11,25,,,"The city of you, north of the Caucasus area, was destroyed by a severe earthquake and sent 6,000 people to death.",0.8188300132751465,0.8071102499961853,0.8064605593681335,0.8059211373329163,0.7985730767250061,0.7958060503005981,0.7859448194503784
1070,8,2,به رسمیت شناختن حاکمیت هخامنشیان بر قبرس، در زمان اردشیر یکم (پسر خشایارشا)، با امضای قراردادی میان دولت ایران و رئیس هیئت اعزامی یونان در شوش، عهدنامه کالیاس.,"[{'text': 'اردشیر یکم', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D8%B1%D8%AF%D8%B4%DB%8C%D8%B1_%DB%8C%DA%A9%D9%85'}, {'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'خشایارشا', 'url': 'https://fa.wikipedia.org/wiki/%D8%AE%D8%B4%D8%A7%DB%8C%D8%A7%D8%B1%D8%B4%D8%A7'}, {'text': 'دی', 'url': 'https://fa.wikipedia.org/wiki/%D8%AF%DB%8C'}, {'text': 'شوش', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D9%88%D8%B4'}, {'text': 'عهدنامه کالیاس', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%87%D8%AF%D9%86%D8%A7%D9%85%D9%87_%DA%A9%D8%A7%D9%84%DB%8C%D8%A7%D8%B3'}, {'text': 'قبرس', 'url': 'https://fa.wikipedia.org/wiki/%D9%82%D8%A8%D8%B1%D8%B3'}, {'text': 'هخامنشیان', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D8%A7%D9%87%D9%86%D8%B4%D8%A7%D9%87%DB%8C_%D9%87%D8%AE%D8%A7%D9%85%D9%86%D8%B4%DB%8C'}, {'text': 'یونان', 'url': 'https://fa.wikipedia.org/wiki/%DB%8C%D9%88%D9%86%D8%A7%D9%86'}]",1691,10,24,https://fa.wikipedia.org/wiki/%D8%A7%D8%B1%D8%AF%D8%B4%DB%8C%D8%B1_%DB%8C%DA%A9%D9%85,<No English page found>,"Recognizing the Achaemenid rule over Cyprus, during the reign of Ardashir I (son of Xerxes), signed a contract between the Iranian government and the head of the Greek expedition in Susa, the Calias treaty.",0.8480457067489624,0.8463081121444702,0.8450055718421936,0.8444901704788208,0.8412426710128784,0.8376908302307129,0.8276340961456299
1081,7,4,نبرد سالامیس میان شاهنشاهی هخامنشی و دولت شهر های یونان در ۴ و ۵ مهر,"[{'text': 'سال', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D9%84'}, {'text': 'شاهنشاهی هخامنشی', 'url': 'https://fa.wikipedia.org/wiki/%D8%B4%D8%A7%D9%87%D9%86%D8%B4%D8%A7%D9%87%DB%8C_%D9%87%D8%AE%D8%A7%D9%85%D9%86%D8%B4%DB%8C'}, {'text': 'نبرد سالامیس', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D8%A8%D8%B1%D8%AF_%D8%B3%D8%A7%D9%84%D8%A7%D9%85%DB%8C%D8%B3'}, {'text': 'یونان', 'url': 'https://fa.wikipedia.org/wiki/%DB%8C%D9%88%D9%86%D8%A7%D9%86'}, {'text': '۵ مهر', 'url': 'https://fa.wikipedia.org/wiki/%DB%B5_%D9%85%D9%87%D8%B1'}]",1702,9,26,https://fa.wikipedia.org/wiki/%D8%B4%D8%A7%D9%87%D9%86%D8%B4%D8%A7%D9%87%DB%8C_%D9%87%D8%AE%D8%A7%D9%85%D9%86%D8%B4%DB%8C,https://en.wikipedia.org/wiki/Achaemenid_Empire,Achaemenid Empire,0.811364471912384,0.8112391829490662,0.8090251684188843,0.8074701428413391,0.8061811923980713,0.8018410205841064,0.7832465171813965
1100,12,17,نبرد گلون‌آباد,"[{'text': 'نبرد گلون\u200cآباد', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D8%A8%D8%B1%D8%AF_%DA%AF%D9%84%D9%88%D9%86%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF'}]",1722,3,8,https://fa.wikipedia.org/wiki/%D9%86%D8%A8%D8%B1%D8%AF_%DA%AF%D9%84%D9%88%D9%86%E2%80%8C%D8%A2%D8%A8%D8%A7%D8%AF,https://en.wikipedia.org/wiki/Battle_of_Gulnabad,Battle of Gulnabad,0.7976059913635254,0.7971822023391724,0.795802116394043,0.7928284406661987,0.7856977581977844,0.7809610962867737,0.7762206792831421
1100,12,17,آغاز سقوط اصفهان,"[{'text': 'سقوط اصفهان', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D9%82%D9%88%D8%B7_%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86'}]",1722,3,8,https://fa.wikipedia.org/wiki/%D8%B3%D9%82%D9%88%D8%B7_%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86,https://en.wikipedia.org/wiki/Siege_of_Isfahan,Siege of Isfahan,0.7966205477714539,0.7965302467346191,0.7959229350090027,0.7919004559516907,0.7913294434547424,0.7803972363471985,0.5617538690567017
1101,8,1,پایان سقوط اصفهان,"[{'text': 'سقوط اصفهان', 'url': 'https://fa.wikipedia.org/wiki/%D8%B3%D9%82%D9%88%D8%B7_%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86'}]",1722,10,23,https://fa.wikipedia.org/wiki/%D8%B3%D9%82%D9%88%D8%B7_%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86,https://en.wikipedia.org/wiki/Siege_of_Isfahan,Siege of Isfahan,0.6980239152908325,0.6703540682792664,0.5302629470825195,0.48968711495399475,0.43967634439468384,0.43235161900520325,0.36205601692199707
1102,6,30,بین ایران و امپراتوری روسیه پیمان سن پترزبورگ (۱۷۲۳) امضا شد,"[{'text': 'امپراتوری روسیه', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%85%D9%BE%D8%B1%D8%A7%D8%AA%D9%88%D8%B1%DB%8C_%D8%B1%D9%88%D8%B3%DB%8C%D9%87'}, {'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'پیمان سن پترزبورگ (۱۷۲۳)', 'url': 'https://fa.wikipedia.org/wiki/%D9%BE%DB%8C%D9%85%D8%A7%D9%86_%D8%B3%D9%86%D8%AA_%D9%BE%D8%AA%D8%B1%D8%B2%D8%A8%D9%88%D8%B1%DA%AF_(%DB%B1%DB%B7%DB%B2%DB%B3)'}]",1723,9,21,https://fa.wikipedia.org/wiki/%D8%A7%D9%85%D9%BE%D8%B1%D8%A7%D8%AA%D9%88%D8%B1%DB%8C_%D8%B1%D9%88%D8%B3%DB%8C%D9%87,https://en.wikipedia.org/wiki/Russian_Empire,Russian Empire,0.8073571920394897,0.8067941665649414,0.8064550161361694,0.8021560311317444,0.8019387125968933,0.80108642578125,0.7902501821517944
1108,8,21,نبرد مورچه خورت,"[{'text': 'نبرد مورچه خورت', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D8%A8%D8%B1%D8%AF_%D9%85%D9%88%D8%B1%DA%86%D9%87%E2%80%8C%D8%AE%D9%88%D8%B1%D8%AA'}]",1729,11,12,https://fa.wikipedia.org/wiki/%D9%86%D8%A8%D8%B1%D8%AF_%D9%85%D9%88%D8%B1%DA%86%D9%87%E2%80%8C%D8%AE%D9%88%D8%B1%D8%AA,https://en.wikipedia.org/wiki/Battle_of_Murche-Khort,Battle of Murche-Khort,0.7826980948448181,0.7818993926048279,0.7806682586669922,0.7784298062324524,0.777564525604248,0.7766501307487488,0.7658482193946838
1110,10,20,بسته شدن عهدنامه احمد پاشا بین دودمان صفوی از ایران و امپراتوری عثمانی,"[{'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'عهدنامه احمد پاشا', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%87%D8%AF%D9%86%D8%A7%D9%85%D9%87_%D8%A7%D8%AD%D9%85%D8%AF_%D9%BE%D8%A7%D8%B4%D8%A7'}]",1732,1,10,https://fa.wikipedia.org/wiki/%D8%B9%D9%87%D8%AF%D9%86%D8%A7%D9%85%D9%87_%D8%A7%D8%AD%D9%85%D8%AF_%D9%BE%D8%A7%D8%B4%D8%A7,https://en.wikipedia.org/wiki/Treaty_of_Ahmet_Pasha,Treaty of Ahmet Pasha,0.8291149139404297,0.8280044198036194,0.8276880383491516,0.8243722915649414,0.8225002288818359,0.8166077136993408,0.807822585105896
1110,11,12,امضا شدن عهدنامه رشت میان ایران با امپراتوری روسیه,"[{'text': 'عهدنامه رشت', 'url': 'https://fa.wikipedia.org/wiki/%D8%B9%D9%87%D8%AF%D9%86%D8%A7%D9%85%D9%87_%D8%B1%D8%B4%D8%AA'}]",1732,2,1,https://fa.wikipedia.org/wiki/%D8%B9%D9%87%D8%AF%D9%86%D8%A7%D9%85%D9%87_%D8%B1%D8%B4%D8%AA,https://en.wikipedia.org/wiki/Treaty_of_Resht,Treaty of Resht,0.8343292474746704,0.8332960605621338,0.8318527340888977,0.8291178345680237,0.8268225193023682,0.8186370730400085,0.8167852759361267
1112,8,18,نبرد آق‌دربند,"[{'text': 'نبرد آق\u200cدربند', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D8%A8%D8%B1%D8%AF_%DA%A9%D8%B1%DA%A9%D9%88%DA%A9_(%DB%B1%DB%B7%DB%B3%DB%B3)'}]",1733,11,9,https://fa.wikipedia.org/wiki/%D9%86%D8%A8%D8%B1%D8%AF_%DA%A9%D8%B1%DA%A9%D9%88%DA%A9_(%DB%B1%DB%B7%DB%B3%DB%B3),https://en.wikipedia.org/wiki/Battle_of_Kirkuk_(1733),Battle of Kirkuk (1733),0.7819378972053528,0.7734910249710083,0.7721572518348694,0.7693123817443848,0.7444172501564026,0.7159741520881653,0.6992339491844177
1113,8,12,آغاز محاصره گنجه,[],1734,11,3,,,The beginning of the siege of the closet,0.8222951292991638,0.8198388814926147,0.8167380094528198,0.8164579272270203,0.8138418197631836,0.8131874203681946,0.8107839226722717
1113,12,19,انعقاد قرارداد دفاعی ایران و امپراتوری روسیه در زمان نادرشاه موسوم به پیمان گنجه,"[{'text': 'پیمان گنجه', 'url': 'https://fa.wikipedia.org/wiki/%D9%BE%DB%8C%D9%85%D8%A7%D9%86_%DA%AF%D9%86%D8%AC%D9%87'}]",1735,3,10,https://fa.wikipedia.org/wiki/%D9%BE%DB%8C%D9%85%D8%A7%D9%86_%DA%AF%D9%86%D8%AC%D9%87,https://en.wikipedia.org/wiki/Treaty_of_Ganja,Treaty of Ganja,0.8291845917701721,0.8266456127166748,0.8264899253845215,0.8254804015159607,0.8246697783470154,0.8243936896324158,0.8180478811264038
1114,3,28,نبرد یغوارد,"[{'text': 'نبرد یغوارد', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D8%A8%D8%B1%D8%AF_%DB%8C%D8%BA%D9%88%D8%A7%D8%B1%D8%AF'}]",1735,6,18,https://fa.wikipedia.org/wiki/%D9%86%D8%A8%D8%B1%D8%AF_%DB%8C%D8%BA%D9%88%D8%A7%D8%B1%D8%AF,https://en.wikipedia.org/wiki/Battle_of_Yeghev%C4%81rd,<No English name found>,0.8137659430503845,0.8106318712234497,0.8090755939483643,0.8083162307739258,0.8063768148422241,0.8039382100105286,0.7991927266120911
1114,4,18,پایان محاصره گنجه (۱۷۳۴),"[{'text': 'محاصره گنجه (۱۷۳۴)', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D8%A7%D8%B5%D8%B1%D9%87_%DA%AF%D9%86%D8%AC%D9%87_(%DB%B1%DB%B7%DB%B3%DB%B4)'}]",1735,7,9,https://fa.wikipedia.org/wiki/%D9%85%D8%AD%D8%A7%D8%B5%D8%B1%D9%87_%DA%AF%D9%86%D8%AC%D9%87_(%DB%B1%DB%B7%DB%B3%DB%B4),https://en.wikipedia.org/wiki/Siege_of_Ganja_(1734%E2%80%931735),<No English name found>,0.8351913690567017,0.8335446715354919,0.8334802389144897,0.8317887783050537,0.8264980912208557,0.8264405131340027,0.8232391476631165
1114,12,18,نادرشاه افشار تاج‌گذاری کرد,"[{'text': 'تاج\u200cگذاری', 'url': 'https://fa.wikipedia.org/wiki/%D8%AA%D8%A7%D8%AC%E2%80%8C%DA%AF%D8%B0%D8%A7%D8%B1%DB%8C'}, {'text': 'نادرشاه افشار', 'url': 'https://fa.wikipedia.org/wiki/%D9%86%D8%A7%D8%AF%D8%B1%D8%B4%D8%A7%D9%87'}]",1736,3,8,https://fa.wikipedia.org/wiki/%D9%86%D8%A7%D8%AF%D8%B1%D8%B4%D8%A7%D9%87,https://en.wikipedia.org/wiki/Nader_Shah,Nader Shah,0.8455184102058411,0.8437369465827942,0.8405835628509521,0.8404924273490906,0.8389005064964294,0.8387789130210876,0.8344435691833496
1115,7,3,بین ایران و امپراتوری عثمانی معاهده استانبول (۱۷۳۶) امضا شد,"[{'text': 'امپراتوری عثمانی', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%D9%85%D9%BE%D8%B1%D8%A7%D8%AA%D9%88%D8%B1%DB%8C_%D8%B9%D8%AB%D9%85%D8%A7%D9%86%DB%8C'}, {'text': 'ایران', 'url': 'https://fa.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D8%A7%D9%86'}, {'text': 'معاهده استانبول (۱۷۳۶)', 'url': 'https://fa.wikipedia.org/wiki/%D9%85%D8%B9%D8%A7%D9%87%D8%AF%D9%87_%D8%A7%D8%B3%D8%AA%D8%A7%D9%86%D8%A8%D9%88%D9%84_(%DB%B1%DB%B7%DB%B3%DB%B6)'}]",1736,9,24,https://fa.wikipedia.org/wiki/%D8%A7%D9%85%D9%BE%D8%B1%D8%A7%D8%AA%D9%88%D8%B1%DB%8C_%D8%B9%D8%AB%D9%85%D8%A7%D9%86%DB%8C,https://en.wikipedia.org/wiki/Ottoman_Empire,Ottoman Empire,0.8068824410438538,0.8056264519691467,0.8022112846374512,0.8019001483917236,0.8017873764038086,0.7964062094688416,0.7848480939865112
